Price,Area,Bedrooms,Bathrooms,Floors,AccessWidth,FacadeWidth,LegalStatus,Furnishing,District,Province
5.0,64.0,5.0,5.0,4.0,8.0,4.0,yes,yes,Bình Tân, Hồ Chí Minh
5.58,38.0,4.0,3.0,3.0,3.0,4.0,yes,yes,Đống Đa, Hà Nội
14.5,84.0,3.0,3.0,2.0,2.5,4.0,yes,yes,Quận 1, Hồ Chí Minh
8.6,120.0,7.0,5.0,2.0,8.0,4.0,yes,yes,Gò Vấp, Hồ Chí Minh
8.5,43.0,6.0,4.0,5.0,2.0,4.0,yes,yes,Hai Bà Trưng, Hà Nội
3.8,30.0,3.0,4.0,5.0,2.5,3.5,yes,yes,Hoài Đức, Hà Nội
5.5,30.0,3.0,4.0,5.0,3.0,3.5,yes,yes,Hà Đông, Hà Nội
25.6,95.0,3.0,3.0,3.0,4.5,5.6,yes,yes,Đống Đa, Hà Nội
9.79,32.0,3.0,4.0,4.0,10.0,3.0,yes,yes,Quận 10, Hồ Chí Minh
11.8,95.0,2.0,2.0,1.0,5.0,4.5,yes,yes,Bình Thạnh, Hồ Chí Minh
14.0,101.0,4.0,4.0,4.0,8.0,4.0,yes,yes,Tân Bình, Hồ Chí Minh
2.69,62.0,3.0,3.0,3.0,6.0,5.0,yes,yes,Phú Nhuận, Hồ Chí Minh
6.85,50.0,4.0,5.0,3.0,3.0,3.5,yes,no,Quận 7, Hồ Chí Minh
25.0,84.0,6.0,5.0,5.0,5.0,5.0,yes,yes,Ba Đình, Hà Nội
13.0,60.0,8.0,5.0,6.0,5.0,5.0,yes,yes,Hoàng Mai, Hà Nội
20.9,50.0,5.0,5.0,7.0,3.0,5.0,yes,no,Ba Đình, Hà Nội
8.78,50.0,3.0,3.0,3.0,8.0,4.5,yes,yes,Tân Bình, Hồ Chí Minh
14.4,66.0,4.0,4.0,4.0,5.0,4.2,yes,no,Cầu Giấy, Hà Nội
3.25,40.0,4.0,3.0,3.0,2.5,3.5,yes,yes,Hà Đông, Hà Nội
15.5,55.0,6.0,4.0,5.0,8.0,5.0,yes,no,Thanh Xuân, Hà Nội
16.0,45.0,6.0,5.0,6.0,10.0,4.8,yes,yes,Thanh Xuân, Hà Nội
6.9,103.0,5.0,6.0,4.0,4.0,5.0,yes,yes,Ngô Quyền, Hải Phòng
5.5,40.0,3.0,4.0,4.0,6.0,5.0,yes,yes,Thanh Trì, Hà Nội
3.65,34.0,3.0,4.0,5.0,2.5,4.0,yes,yes,Hà Đông, Hà Nội
5.2,77.0,3.0,2.0,2.0,6.0,5.0,yes,yes,Quận 9, Hồ Chí Minh
7.25,90.0,4.0,4.0,3.0,7.5,5.5,yes,yes,Liên Chiểu, Đà Nẵng
5.4,36.0,3.0,4.0,5.0,3.5,3.5,yes,yes,Long Biên, Hà Nội
4.4,50.0,2.0,2.0,2.0,3.0,5.0,yes,no,Thủ Đức, Hồ Chí Minh
7.5,35.0,4.0,3.0,5.0,3.5,3.3,yes,yes,Nam Từ Liêm, Hà Nội
7.5,80.0,7.0,7.0,3.0,10.0,6.3,yes,no,Quận 9, Hồ Chí Minh
11.9,34.0,4.0,6.0,7.0,6.0,4.0,yes,yes,Tây Hồ, Hà Nội
8.0,45.0,4.0,5.0,7.0,3.0,3.0,yes,yes,Nam Từ Liêm, Hà Nội
3.65,100.0,4.0,4.0,2.0,5.5,5.0,yes,yes,Liên Chiểu, Đà Nẵng
7.99,68.0,5.0,5.0,4.0,6.0,4.5,yes,no,Thủ Đức, Hồ Chí Minh
3.8,83.0,3.0,2.0,2.0,8.0,5.0,yes,yes,Dĩ An, Bình Dương
6.2,38.0,6.0,4.0,5.0,3.0,4.64,yes,yes,Tây Hồ, Hà Nội
11.8,34.0,4.0,6.0,6.0,5.0,3.42,yes,yes,Nam Từ Liêm, Hà Nội
6.79,56.25,3.0,4.0,4.0,2.8,3.75,yes,yes,Đông Anh, Hà Nội
7.79,120.0,5.0,6.0,4.0,10.0,5.0,yes,yes,Quận 8, Hồ Chí Minh
7.25,84.5,4.0,4.0,3.0,7.5,4.5,yes,yes,Liên Chiểu, Đà Nẵng
13.4,45.0,3.0,5.0,7.0,5.0,4.0,yes,yes,Long Biên, Hà Nội
10.5,75.0,2.0,1.0,2.0,5.5,5.5,yes,no,Ngũ Hành Sơn, Đà Nẵng
4.15,125.0,2.0,1.0,1.0,5.0,5.0,yes,yes,Dĩ An, Bình Dương
8.5,60.0,4.0,3.0,3.0,3.0,5.0,yes,yes,Ba Đình, Hà Nội
5.38,18.0,3.0,3.0,5.0,3.0,3.5,yes,yes,Hai Bà Trưng, Hà Nội
8.8,49.0,6.0,4.0,4.0,3.0,4.0,yes,yes,Long Biên, Hà Nội
6.05,35.0,3.0,4.0,5.0,3.0,3.5,yes,no,Hà Đông, Hà Nội
5.9,30.0,4.0,3.0,5.0,2.7,3.35,yes,no,Tây Hồ, Hà Nội
5.0,37.0,3.0,4.0,5.0,3.0,4.0,yes,no,Hà Đông, Hà Nội
5.8,45.0,2.0,2.0,2.0,3.0,4.1,yes,yes,Quận 7, Hồ Chí Minh
7.15,39.0,3.0,4.0,5.0,2.5,5.0,yes,yes,Bắc Từ Liêm, Hà Nội
15.2,52.0,4.0,4.0,5.0,7.0,4.5,yes,yes,Hai Bà Trưng, Hà Nội
5.0,37.9,3.0,3.0,5.0,2.0,5.0,no,no,Long Biên, Hà Nội
6.98,45.0,4.0,3.0,3.0,6.0,6.5,no,yes,Tân Bình, Hồ Chí Minh
8.5,56.0,4.0,3.0,3.0,6.0,4.0,yes,no,Quận 5, Hồ Chí Minh
10.5,52.0,4.0,5.0,6.0,4.5,4.0,yes,yes,Long Biên, Hà Nội
11.5,64.0,2.0,1.0,1.0,8.0,3.2,yes,yes,Quận 1, Hồ Chí Minh
15.5,50.0,5.0,4.0,7.0,3.0,4.1,yes,yes,Đống Đa, Hà Nội
2.86,72.0,3.0,2.0,2.0,4.0,3.6,yes,yes,Nhà Bè, Hồ Chí Minh
3.35,35.6,2.0,1.0,2.0,6.0,4.0,yes,yes,Quận 12, Hồ Chí Minh
4.8,59.0,3.0,3.0,2.0,5.5,4.0,yes,yes,Bình Tân, Hồ Chí Minh
10.8,36.0,4.0,5.0,5.0,5.0,4.0,yes,yes,Hai Bà Trưng, Hà Nội
5.9,48.0,4.0,3.0,4.0,3.0,4.0,yes,yes,Long Biên, Hà Nội
3.5,20.0,2.0,2.0,4.0,3.0,3.0,yes,yes,Đống Đa, Hà Nội
6.3,35.0,3.0,4.0,4.0,5.0,4.0,yes,no,Hà Đông, Hà Nội
7.8,56.0,3.0,2.0,2.0,2.0,5.2,yes,yes,Đống Đa, Hà Nội
4.49,60.0,2.0,2.0,3.0,5.0,4.0,yes,yes,Quận 12, Hồ Chí Minh
7.0,42.0,4.0,4.0,6.0,4.0,4.0,yes,yes,Long Biên, Hà Nội
25.0,60.0,5.0,7.0,7.0,10.0,5.0,yes,yes,Cầu Giấy, Hà Nội
9.9,36.0,3.0,5.0,6.0,5.0,4.12,yes,yes,Cầu Giấy, Hà Nội
9.7,30.0,3.0,4.0,5.0,4.0,3.5,yes,yes,Ba Đình, Hà Nội
14.0,50.0,6.0,5.0,5.0,3.0,3.5,yes,yes,Thanh Xuân, Hà Nội
9.2,72.0,1.0,1.0,1.0,12.0,5.0,yes,yes,Tân Phú, Hồ Chí Minh
7.6,65.0,4.0,5.0,5.0,5.0,5.0,yes,yes,Nha Trang, Khánh Hòa
4.0,113.7,4.0,3.0,3.0,11.8,5.2,no,yes,Nha Trang, Khánh Hòa
4.8,100.0,4.0,4.0,3.0,12.0,5.0,yes,yes,Thuận An, Bình Dương
6.7,105.0,6.0,6.0,3.0,7.5,5.0,yes,yes,Ngũ Hành Sơn, Đà Nẵng
6.3,50.2,5.0,4.0,5.0,5.0,4.0,yes,yes,Bình Tân, Hồ Chí Minh
10.5,115.0,3.0,3.0,1.0,8.0,4.0,yes,no,Tân Bình, Hồ Chí Minh
3.2,62.0,4.0,4.0,3.0,4.0,5.0,yes,yes,Thủy Nguyên, Hải Phòng
5.9,30.0,3.0,4.0,4.0,3.0,3.0,yes,yes,Đống Đa, Hà Nội
5.15,68.0,3.0,2.0,1.0,5.0,4.0,yes,yes,Quận 9, Hồ Chí Minh
9.2,61.0,4.0,3.0,4.0,3.0,5.0,yes,yes,Bắc Từ Liêm, Hà Nội
15.5,55.0,6.0,4.0,5.0,7.0,5.0,yes,no,Thanh Xuân, Hà Nội
7.2,30.0,3.0,3.0,5.0,3.4,4.1,yes,yes,Hà Đông, Hà Nội
5.65,30.0,2.0,3.0,5.0,2.0,3.9,yes,yes,Thanh Trì, Hà Nội
5.9,50.0,4.0,5.0,4.0,6.0,5.0,yes,yes,Nhà Bè, Hồ Chí Minh
8.9,47.0,4.0,3.0,3.0,8.0,4.0,yes,yes,Quận 10, Hồ Chí Minh
1.39,41.0,3.0,3.0,3.0,6.0,3.6,yes,no,Kiến An, Hải Phòng
6.99,56.0,4.0,5.0,3.0,6.0,4.0,yes,no,Quận 7, Hồ Chí Minh
6.95,50.7,4.0,5.0,4.0,3.5,4.5,yes,yes,Quận 7, Hồ Chí Minh
7.6,31.5,3.0,3.0,5.0,2.0,3.0,yes,yes,Đống Đa, Hà Nội
9.0,40.0,3.0,4.0,6.0,3.0,4.5,yes,no,Long Biên, Hà Nội
5.9,50.0,4.0,3.0,3.0,6.0,5.0,yes,yes,Nhà Bè, Hồ Chí Minh
9.0,60.0,3.0,5.0,6.0,4.0,6.3,yes,yes,Long Biên, Hà Nội
4.93,48.0,4.0,4.0,4.0,2.5,4.0,yes,no,Thanh Trì, Hà Nội
5.7,100.0,3.0,2.0,2.0,7.5,5.0,yes,yes,Cẩm Lệ, Đà Nẵng
25.2,57.0,6.0,5.0,5.0,7.0,4.1,yes,no,Hai Bà Trưng, Hà Nội
16.5,90.0,5.0,5.0,6.0,7.5,5.0,yes,yes,Long Biên, Hà Nội
5.5,52.0,4.0,5.0,4.0,7.0,4.0,yes,no,Nhà Bè, Hồ Chí Minh
5.68,42.0,3.0,3.0,4.0,4.0,3.5,yes,yes,Gò Vấp, Hồ Chí Minh
8.95,45.0,3.0,3.0,5.0,3.5,4.1,yes,yes,Long Biên, Hà Nội
3.95,36.0,3.0,3.0,3.0,4.0,4.0,yes,yes,Hoài Đức, Hà Nội
6.68,86.4,4.0,6.0,4.0,12.0,4.8,yes,yes,Quận 12, Hồ Chí Minh
12.2,68.0,7.0,7.0,4.0,2.0,3.5,yes,yes,Đống Đa, Hà Nội
24.3,90.0,5.0,5.0,5.0,8.0,5.0,yes,yes,Tây Hồ, Hà Nội
6.5,64.0,3.0,3.0,3.0,2.5,4.5,yes,yes,Gò Vấp, Hồ Chí Minh
7.4,40.0,4.0,3.0,3.0,8.0,5.0,yes,yes,Tân Bình, Hồ Chí Minh
6.95,30.0,3.0,4.0,5.0,3.0,5.3,yes,yes,Thanh Xuân, Hà Nội
5.85,59.0,3.0,3.0,4.0,3.0,5.0,yes,yes,Ngô Quyền, Hải Phòng
6.5,45.0,6.0,4.0,5.0,4.0,3.5,yes,yes,Hà Đông, Hà Nội
9.0,50.0,3.0,4.0,4.0,3.0,3.5,yes,no,Nam Từ Liêm, Hà Nội
10.5,48.0,5.0,5.0,4.0,11.0,4.0,yes,no,Quận 8, Hồ Chí Minh
16.5,31.0,3.0,5.0,6.0,6.0,4.2,yes,yes,Đống Đa, Hà Nội
7.2,40.0,4.0,3.0,4.0,3.0,5.0,yes,yes,Thanh Trì, Hà Nội
2.3,48.0,2.0,2.0,2.0,8.0,4.0,yes,yes,Hóc Môn, Hồ Chí Minh
3.6,31.0,4.0,4.0,4.0,3.0,5.0,yes,yes,Hoài Đức, Hà Nội
6.15,30.6,3.0,3.0,5.0,3.0,5.0,yes,yes,Long Biên, Hà Nội
9.7,120.0,3.0,5.0,3.0,12.0,5.0,yes,yes,Dĩ An, Bình Dương
6.95,85.0,3.0,3.0,3.0,5.0,6.5,yes,no,Ngũ Hành Sơn, Đà Nẵng
4.63,95.0,4.0,4.0,4.0,3.0,5.0,yes,yes,Hải An, Hải Phòng
7.2,101.8,3.0,2.0,1.0,3.5,6.0,yes,yes,Quận 9, Hồ Chí Minh
8.2,96.0,4.0,3.0,3.0,8.0,6.0,yes,yes,Bình Tân, Hồ Chí Minh
8.2,38.0,3.0,5.0,6.0,5.0,3.8,yes,yes,Hoàng Mai, Hà Nội
2.58,50.4,4.0,3.0,3.0,4.0,4.2,yes,no,Nhà Bè, Hồ Chí Minh
4.2,55.8,4.0,2.0,3.0,5.0,4.0,yes,yes,Hóc Môn, Hồ Chí Minh
5.3,85.0,5.0,7.0,2.0,3.0,3.5,yes,yes,Gò Vấp, Hồ Chí Minh
13.5,42.7,2.0,2.0,3.0,6.0,4.5,yes,no,Thanh Xuân, Hà Nội
13.95,35.0,3.0,5.0,7.0,8.0,3.5,yes,yes,Long Biên, Hà Nội
5.65,48.3,3.0,2.0,2.0,2.0,5.0,yes,no,Gia Lâm, Hà Nội
7.4,100.0,4.0,3.0,4.0,6.0,5.0,yes,no,Quận 12, Hồ Chí Minh
9.5,40.0,4.0,6.0,6.0,3.0,3.5,yes,yes,Ba Đình, Hà Nội
17.19,40.0,4.0,6.0,6.0,10.0,3.8,yes,yes,Đống Đa, Hà Nội
21.5,58.0,6.0,7.0,7.0,13.0,5.0,yes,yes,Tây Hồ, Hà Nội
4.9,56.0,3.0,4.0,3.0,8.0,4.0,yes,no,Bình Tân, Hồ Chí Minh
5.8,32.0,3.0,4.0,5.0,2.0,3.3,no,no,Nam Từ Liêm, Hà Nội
14.5,60.0,4.0,4.0,4.0,4.0,4.5,yes,yes,Thanh Xuân, Hà Nội
5.29,35.0,3.0,3.0,4.0,3.5,4.1,yes,yes,Nam Từ Liêm, Hà Nội
11.0,125.0,8.0,7.0,3.0,3.0,5.0,yes,yes,Hải Châu, Đà Nẵng
4.3,30.0,5.0,4.0,4.0,2.2,3.5,yes,yes,Hà Đông, Hà Nội
1.4,15.0,2.0,2.0,3.0,4.0,4.0,yes,yes,Tân Phú, Hồ Chí Minh
23.5,90.0,5.0,4.0,5.0,12.0,4.5,yes,yes,Hà Đông, Hà Nội
3.9,42.0,3.0,2.0,2.0,2.5,3.9,yes,yes,Quận 9, Hồ Chí Minh
6.0,31.0,3.0,4.0,5.0,4.0,3.2,yes,yes,Hoàng Mai, Hà Nội
6.2,35.0,3.0,4.0,5.0,4.0,4.0,yes,yes,Bắc Từ Liêm, Hà Nội
15.9,120.0,5.0,6.0,4.0,12.0,6.0,yes,no,Thủ Đức, Hồ Chí Minh
8.2,80.0,5.0,5.0,4.0,7.0,5.0,yes,yes,Tân Bình, Hồ Chí Minh
6.8,60.0,4.0,3.0,3.0,7.0,4.0,yes,yes,Tân Bình, Hồ Chí Minh
11.5,77.0,2.0,2.0,1.0,6.0,4.0,yes,yes,Bình Thạnh, Hồ Chí Minh
4.7,125.0,3.0,3.0,2.0,6.0,5.0,yes,no,Hóc Môn, Hồ Chí Minh
11.0,64.0,4.0,5.0,4.0,8.0,4.0,yes,yes,Bình Thạnh, Hồ Chí Minh
16.0,90.0,4.0,3.0,3.0,8.0,4.0,yes,yes,Bình Thạnh, Hồ Chí Minh
4.9,68.0,2.0,3.0,2.0,12.0,4.0,yes,no,Hóc Môn, Hồ Chí Minh
14.0,65.0,4.0,5.0,3.0,6.0,4.1,yes,yes,Bình Thạnh, Hồ Chí Minh
17.95,68.0,3.0,3.0,4.0,6.0,5.0,yes,yes,Đống Đa, Hà Nội
11.5,46.0,4.0,3.0,4.0,3.0,4.3,yes,yes,Đống Đa, Hà Nội
15.8,56.0,6.0,4.0,5.0,6.0,4.0,yes,yes,Ba Đình, Hà Nội
12.6,42.0,4.0,3.0,6.0,5.0,4.0,yes,yes,Đống Đa, Hà Nội
19.5,50.0,6.0,4.0,5.0,6.0,5.0,yes,yes,Đống Đa, Hà Nội
18.8,55.0,6.0,4.0,6.0,5.5,4.2,yes,yes,Ba Đình, Hà Nội
21.5,56.0,4.0,3.0,4.0,5.5,5.0,yes,yes,Đống Đa, Hà Nội
11.7,52.0,3.0,4.0,5.0,3.0,5.7,yes,yes,Đống Đa, Hà Nội
6.6,38.0,3.0,4.0,5.0,3.0,3.5,yes,yes,Hai Bà Trưng, Hà Nội
11.9,75.0,5.0,4.0,5.0,3.0,4.5,yes,yes,Đống Đa, Hà Nội
7.0,35.0,3.0,4.0,5.0,3.0,3.7,yes,yes,Cầu Giấy, Hà Nội
9.5,39.0,5.0,5.0,4.0,4.0,3.6,yes,yes,Hà Đông, Hà Nội
2.63,42.0,3.0,3.0,3.0,4.0,4.0,yes,yes,Bình Tân, Hồ Chí Minh
9.8,38.0,4.0,5.0,6.0,2.5,4.0,yes,yes,Thanh Xuân, Hà Nội
8.7,118.0,7.0,7.0,4.0,5.0,6.0,yes,yes,Đà Lạt, Lâm Đồng
7.8,38.0,5.0,6.0,6.0,4.0,5.5,yes,yes,Bắc Từ Liêm, Hà Nội
6.4,67.8,4.0,4.0,4.0,12.0,5.0,yes,yes,Dĩ An, Bình Dương
10.5,35.0,4.0,5.0,6.0,3.0,5.6,yes,yes,Tây Hồ, Hà Nội
3.7,30.0,3.0,2.0,2.0,2.0,3.5,yes,yes,Gò Vấp, Hồ Chí Minh
1.9,41.0,2.0,1.0,2.0,2.0,3.0,yes,no,Bình Tân, Hồ Chí Minh
11.65,91.0,5.0,6.0,5.0,6.0,4.2,yes,yes,Quận 7, Hồ Chí Minh
24.5,75.0,8.0,7.0,7.0,12.0,5.5,yes,yes,Hoàng Mai, Hà Nội
8.95,49.0,3.0,3.0,4.0,8.0,4.9,yes,no,Phú Nhuận, Hồ Chí Minh
6.9,40.0,3.0,5.0,5.0,6.0,4.0,yes,yes,Gò Vấp, Hồ Chí Minh
3.1,40.0,3.0,2.0,2.0,4.0,3.0,yes,yes,Thủ Đức, Hồ Chí Minh
8.5,78.0,5.0,4.0,4.0,7.0,4.7,yes,yes,Thủ Đức, Hồ Chí Minh
4.2,49.2,3.0,2.0,2.0,3.5,4.0,yes,yes,Quận 9, Hồ Chí Minh
5.7,57.0,4.0,4.0,3.0,5.0,4.0,yes,no,Thủ Đức, Hồ Chí Minh
5.9,35.0,4.0,4.0,5.0,3.0,3.5,yes,yes,Hoài Đức, Hà Nội
15.3,50.0,4.0,4.0,5.0,4.0,4.5,yes,yes,Hai Bà Trưng, Hà Nội
7.85,43.0,3.0,4.0,4.0,4.0,6.0,yes,yes,Phú Nhuận, Hồ Chí Minh
14.4,93.0,4.0,5.0,4.0,5.0,5.0,yes,no,Đông Anh, Hà Nội
4.85,54.0,3.0,3.0,3.0,6.0,4.5,yes,yes,Quận 12, Hồ Chí Minh
3.2,50.0,4.0,3.0,3.0,5.0,4.4,yes,yes,An Dương, Hải Phòng
4.45,32.0,3.0,4.0,5.0,2.5,4.5,yes,yes,Hoài Đức, Hà Nội
6.0,40.0,3.0,4.0,5.0,3.0,4.0,yes,yes,Hai Bà Trưng, Hà Nội
9.9,50.0,4.0,4.0,4.0,4.0,4.6,yes,yes,Hai Bà Trưng, Hà Nội
5.9,65.0,3.0,3.0,3.0,6.0,4.0,yes,yes,Tân Phú, Hồ Chí Minh
9.0,56.0,4.0,5.0,4.0,6.0,5.0,yes,yes,Quận 7, Hồ Chí Minh
7.99,80.0,3.0,3.0,2.0,5.0,5.1,yes,no,Gò Vấp, Hồ Chí Minh
1.6,100.0,3.0,2.0,1.0,7.0,5.0,yes,yes,Trảng Bom, Đồng Nai
24.8,90.0,5.0,4.0,4.0,8.0,5.0,yes,yes,Hoàng Mai, Hà Nội
3.38,79.0,4.0,3.0,4.0,6.0,4.0,yes,yes,An Dương, Hải Phòng
21.0,75.0,6.0,6.0,7.0,6.0,4.4,yes,yes,Long Biên, Hà Nội
5.3,30.0,3.0,4.0,5.0,2.0,3.9,yes,yes,Long Biên, Hà Nội
15.2,88.0,4.0,5.0,5.0,12.0,4.0,yes,yes,Quận 7, Hồ Chí Minh
11.5,70.0,5.0,5.0,5.0,8.0,4.0,yes,yes,Quận 7, Hồ Chí Minh
7.6,30.0,3.0,4.0,5.0,3.0,5.4,yes,yes,Long Biên, Hà Nội
4.8,35.0,4.0,3.0,4.0,3.0,5.8,yes,yes,Hà Đông, Hà Nội
7.3,64.0,4.0,3.0,3.0,8.0,4.0,yes,no,Gò Vấp, Hồ Chí Minh
8.8,52.0,4.0,3.0,4.0,3.0,6.0,yes,yes,Long Biên, Hà Nội
3.95,70.0,2.0,2.0,1.0,8.0,4.0,yes,yes,Thủ Đức, Hồ Chí Minh
7.0,37.0,3.0,4.0,5.0,2.5,4.7,yes,yes,Hai Bà Trưng, Hà Nội
14.3,58.0,5.0,4.0,5.0,7.0,4.2,yes,no,Nam Từ Liêm, Hà Nội
16.0,60.0,4.0,5.0,6.0,6.0,4.3,yes,no,Bắc Từ Liêm, Hà Nội
16.0,60.0,4.0,5.0,6.0,6.0,4.3,yes,no,Bắc Từ Liêm, Hà Nội
8.9,55.0,5.0,4.0,4.0,3.0,4.0,yes,yes,Nam Từ Liêm, Hà Nội
12.9,55.0,4.0,5.0,6.0,3.0,4.8,no,yes,Long Biên, Hà Nội
2.4,21.0,2.0,1.0,2.0,3.0,3.0,yes,yes,Bình Tân, Hồ Chí Minh
9.1,54.0,5.0,4.0,5.0,2.5,6.0,yes,yes,Nam Từ Liêm, Hà Nội
5.75,32.0,4.0,4.0,6.0,4.0,3.25,yes,yes,Long Biên, Hà Nội
9.25,38.0,3.0,4.0,6.0,6.0,4.4,yes,yes,Long Biên, Hà Nội
7.0,77.0,6.0,6.0,2.0,4.5,4.4,yes,no,Tân Phú, Hồ Chí Minh
3.5,40.0,3.0,2.0,2.0,2.5,4.0,yes,yes,Quận 7, Hồ Chí Minh
16.0,56.0,4.0,5.0,6.0,6.0,5.2,yes,yes,Hoàng Mai, Hà Nội
9.0,48.0,4.0,4.0,5.0,3.0,4.0,yes,yes,Thanh Xuân, Hà Nội
17.1,100.0,6.0,6.0,5.0,10.0,5.0,yes,yes,Tân Bình, Hồ Chí Minh
16.9,55.0,3.0,5.0,6.0,3.5,4.5,yes,yes,Thanh Xuân, Hà Nội
16.5,50.0,4.0,5.0,7.0,3.6,5.6,yes,yes,Thanh Xuân, Hà Nội
11.3,46.0,4.0,5.0,6.0,3.25,5.0,yes,yes,Thanh Xuân, Hà Nội
4.4,57.5,4.0,3.0,3.0,4.0,5.0,yes,yes,Quận 7, Hồ Chí Minh
13.8,132.0,8.0,4.0,3.0,5.0,5.4,yes,yes,Bình Thạnh, Hồ Chí Minh
5.4,33.0,3.0,4.0,5.0,2.0,4.36,yes,yes,Nam Từ Liêm, Hà Nội
3.6,45.0,2.0,2.0,2.0,3.0,4.7,yes,no,Thủ Đức, Hồ Chí Minh
5.5,58.6,2.0,3.0,2.0,5.0,4.05,yes,yes,Nha Trang, Khánh Hòa
4.5,33.0,3.0,3.0,5.0,3.0,3.3,no,no,Hà Đông, Hà Nội
12.0,67.0,6.0,3.0,4.0,2.5,5.0,yes,yes,Nam Từ Liêm, Hà Nội
8.9,65.4,4.0,4.0,4.0,5.0,3.8,yes,yes,Bình Thạnh, Hồ Chí Minh
4.5,45.0,3.0,3.0,2.0,3.0,6.0,yes,yes,Bình Thạnh, Hồ Chí Minh
14.35,47.4,5.0,6.0,7.0,4.0,5.3,yes,yes,Tây Hồ, Hà Nội
3.55,93.0,2.0,2.0,3.0,8.0,4.0,yes,yes,Thủ Dầu Một, Bình Dương
6.2,38.0,5.0,4.0,5.0,3.0,6.0,yes,yes,Hà Đông, Hà Nội
6.25,48.5,7.0,7.0,4.0,3.0,4.2,yes,yes,Gò Vấp, Hồ Chí Minh
13.0,102.0,4.0,5.0,4.0,8.0,4.0,yes,yes,Tân Bình, Hồ Chí Minh
13.1,100.0,5.0,6.0,4.0,8.0,5.0,yes,no,Tân Bình, Hồ Chí Minh
12.7,79.0,7.0,8.0,6.0,6.0,4.65,yes,yes,Tân Bình, Hồ Chí Minh
12.5,120.0,5.0,4.0,3.0,10.0,3.6,yes,yes,Bình Thạnh, Hồ Chí Minh
9.8,72.0,4.0,5.0,4.0,7.0,4.0,yes,yes,Tân Bình, Hồ Chí Minh
8.7,43.0,6.0,4.0,5.0,12.0,4.0,yes,yes,Bắc Từ Liêm, Hà Nội
8.6,30.0,3.0,5.0,6.0,3.0,3.5,yes,yes,Tây Hồ, Hà Nội
5.7,35.0,3.0,3.0,4.0,3.5,4.7,yes,no,Cầu Giấy, Hà Nội
7.5,36.0,4.0,5.0,6.0,3.0,4.6,yes,yes,Ba Đình, Hà Nội
7.5,36.0,4.0,5.0,6.0,3.0,4.6,yes,yes,Ba Đình, Hà Nội
8.8,39.0,4.0,3.0,5.0,4.0,3.0,yes,yes,Hà Đông, Hà Nội
11.4,62.0,5.0,5.0,4.0,4.0,4.2,yes,yes,Long Biên, Hà Nội
6.0,68.0,5.0,5.0,4.0,4.0,4.0,yes,yes,Thủ Đức, Hồ Chí Minh
9.9,60.0,5.0,5.0,5.0,5.0,5.0,yes,yes,Tân Bình, Hồ Chí Minh
5.5,65.0,3.0,3.0,3.0,4.5,5.0,yes,yes,Gò Vấp, Hồ Chí Minh
7.0,110.0,2.0,1.0,1.0,3.0,5.0,yes,yes,Long Biên, Hà Nội
3.3,17.0,3.0,4.0,5.0,2.0,3.4,yes,yes,Long Biên, Hà Nội
13.0,51.0,6.0,4.0,6.0,4.0,4.8,yes,yes,Cầu Giấy, Hà Nội
4.9,25.0,2.0,3.0,3.0,2.2,3.8,yes,yes,Hoàn Kiếm, Hà Nội
7.1,38.0,4.0,4.0,5.0,2.5,5.5,yes,yes,Nam Từ Liêm, Hà Nội
6.5,45.0,6.0,4.0,4.0,3.0,4.0,yes,yes,Long Biên, Hà Nội
5.5,18.0,3.0,4.0,5.0,2.2,3.0,yes,yes,Hoàn Kiếm, Hà Nội
9.3,41.0,4.0,5.0,6.0,5.0,4.1,yes,yes,Tây Hồ, Hà Nội
7.0,70.2,4.0,3.0,3.0,13.0,4.0,yes,yes,Nha Trang, Khánh Hòa
9.2,57.0,5.0,4.0,5.0,7.0,4.5,yes,yes,Bắc Từ Liêm, Hà Nội
20.5,50.0,6.0,4.0,4.0,6.0,4.3,yes,yes,Đống Đa, Hà Nội
7.1,38.0,3.0,4.0,5.0,2.5,6.0,yes,yes,Nam Từ Liêm, Hà Nội
17.9,52.0,5.0,5.0,5.0,5.0,3.8,yes,yes,Thanh Xuân, Hà Nội
8.0,124.4,2.0,2.0,1.0,6.0,5.0,yes,yes,Thủ Đức, Hồ Chí Minh
7.7,35.0,4.0,5.0,6.0,5.0,5.1,yes,yes,Cầu Giấy, Hà Nội
19.3,56.0,4.0,4.0,5.0,7.0,4.7,yes,no,Thanh Xuân, Hà Nội
11.0,38.0,4.0,5.0,6.0,3.5,4.5,yes,yes,Thanh Trì, Hà Nội
6.9,76.0,3.0,3.0,3.0,6.0,4.5,yes,yes,Sơn Trà, Đà Nẵng
4.6,30.0,3.0,4.0,5.0,4.0,3.2,yes,yes,Nam Từ Liêm, Hà Nội
7.8,50.0,4.0,4.0,4.0,3.0,4.0,yes,yes,Hà Đông, Hà Nội
7.4,36.0,3.0,4.0,5.0,3.5,5.0,yes,yes,Long Biên, Hà Nội
8.65,50.0,4.0,2.0,3.0,4.0,3.5,yes,no,Bình Thạnh, Hồ Chí Minh
4.55,100.0,3.0,3.0,3.0,5.0,5.0,yes,yes,Thủ Dầu Một, Bình Dương
13.5,100.0,7.0,3.0,1.0,4.0,5.0,yes,no,Quận 10, Hồ Chí Minh
3.69,60.0,2.0,2.0,1.0,4.0,4.0,yes,yes,Quận 12, Hồ Chí Minh
